Unnamed: 0,project_name,db_name,activity_id,activity_name,activity_unit,activity_location,impact_method,impact_category,impact_indicator,sub_activity_id,sub_activity,sub_activity_unit,sub_activity_location,value,percentage,total_impact,exchange_type,compartment,sub_compartment,production_amount,production_unit,production_location,activity_categories,VSI_modify,coeff_2025,coeff_2030,coeff_2035,coeff_2040,coeff_source,coeff_comments,id_to_match,coeff_tech,coeff_tech.1
386,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'b0bb2d53b7b5a8ad24660731e9b49dcf')","market group for heat, central or small-scale, other than natural gas",megajoule,RER,1.85880686509427e-06,0.346144095149043,0.000537003777081306,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market group for heat, central or small-scale, other than natural gas_",,
387,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '62e41ec78b96b9df85abc4e3e3017a7d')",market for conveyor belt,meter,GLO,1.78651045495651e-06,0.332681171195192,0.000537003777081306,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,market for conveyor belt_,,
388,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ad84216bbc55e9f6a05876159c70033d')","market for heat, district or industrial, other than natural gas",megajoule,CA-QC,4.1562018394535e-07,0.07739613791998,0.000537003777081306,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for heat, district or industrial, other than natural gas_",,
389,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '09acd340c26329625c85420419c71c47')","market for electricity, medium voltage",kilowatt hour,NZ,3.44611658955164e-07,0.0641730419156786,0.000537003777081306,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for electricity, medium voltage_",,
390,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '647f9b331f7ef89f264647d9ca69b192')","market for non-sulfidic tailing, off-site",kilogram,GLO,0.0,0.0,0.000537003777081306,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,"market for non-sulfidic tailing, off-site_",,
391,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '5324b57a-96f1-4dc3-9dc5-544881960f4f')","Spodumene, in ground",kilogram,,0.0,0.0,0.000537003777081306,biosphere,natural resource,in ground,1,kilogram,RoW,Absent,,,,,,,,"Spodumene, in ground_natural resource",,
392,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '626915e9-2424-4059-8b6a-fae47161acdf')","Transformation, to mineral extraction site",square meter,,0.0,0.0,0.000537003777081306,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,"Transformation, to mineral extraction site_natural resource",,
393,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '67c40aae-d403-464d-9649-c12695e43ad8')","Water, well, in ground",cubic meter,,0.0,0.0,0.000537003777081306,biosphere,natural resource,in water,1,kilogram,RoW,Absent,,,,,,,,"Water, well, in ground_natural resource",,
394,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '0d218f74-181d-49b6-978c-8af836611102')","Gangue, in ground",kilogram,,0.0,0.0,0.000537003777081306,biosphere,natural resource,in ground,1,kilogram,RoW,Absent,,,,,,,,"Gangue, in ground_natural resource",,
395,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '0930b6b8-d9c6-4462-966f-ac7495b63bed')","Transformation, from forest, unspecified",square meter,,0.0,0.0,0.000537003777081306,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,"Transformation, from forest, unspecified_natural resource",,
396,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '7678cec7-b8e1-439d-8242-99cd452834b1')","Particulates, > 10 um",kilogram,,0.0,0.0,0.000537003777081306,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Absent,,,,,,,,,,
397,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '379ba5c9-5c3a-43d0-8e2d-605ad9c39e46')","Occupation, mineral extraction site",square meter-year,,0.0,0.0,0.000537003777081306,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,,,
398,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","Particulates, < 2.5 um",kilogram,,0.0,0.0,0.000537003777081306,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Present,,,,,,,,,,
399,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '295c9740-6fdb-4676-9eb8-15e3786f713d')","Particulates, > 2.5 um, and < 10um",kilogram,,0.0,0.0,0.000537003777081306,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Present,,,,,,,,,,
400,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '978f1efe3db6163151b68a019d3f3231')","market group for electricity, medium voltage",kilowatt hour,RAS,0.00016113360977077,32.9629371271929,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
401,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '71001db5901dd156cd5183cf1429d200')","market for industrial machine, heavy, unspecified",kilogram,RER,9.00017703466229e-05,18.4115697618409,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
402,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'fb215a840ab29c6a22ac08414212fa54')","market group for electricity, medium voltage",kilowatt hour,RNA,7.11622853629127e-05,14.5575956597887,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
403,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '3855bf674145307cd56a3fac8c83b643')","market group for electricity, medium voltage",kilowatt hour,RER,5.18626470582308e-05,10.6094884652697,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
404,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4d805afe963249a65b0863c62c71df75')","market group for heat, district or industrial, other than natural gas",megajoule,RER,3.90260028409425e-05,7.9835093361447,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
405,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'e821e3881da3c8f13b0d223d7e676b30')",market for blasting,kilogram,GLO,3.82253725108041e-05,7.81972521145451,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
406,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '2429923082c474d476bda7e1ea4f6a63')","market group for electricity, medium voltage",kilowatt hour,RLA,1.20785735631894e-05,2.47090139366946,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
407,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '5d760744265684f0aadaf091e832fdf1')","market group for electricity, medium voltage",kilowatt hour,RAF,1.00033337412861e-05,2.04637171379349,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
408,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4d897d9709b7282dfae394368a8a8bce')","market for diesel, burned in building machine",megajoule,GLO,6.10297214763881e-06,1.24847874678545,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
409,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '1a3afbe2cf0f55a886376693fe1b0627')","market for recultivation, iron mine",square meter,GLO,3.04372965478408e-06,0.622652650713596,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
410,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '589cdd55be7880845c0fa0ae24b4b768')","market for mine infrastructure, iron",unit,GLO,1.83568666709017e-06,0.375524536926847,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
411,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'b0bb2d53b7b5a8ad24660731e9b49dcf')","market group for heat, central or small-scale, other than natural gas",megajoule,RER,1.83145560152848e-06,0.374658992188606,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
412,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '62e41ec78b96b9df85abc4e3e3017a7d')",market for conveyor belt,meter,GLO,1.71781618884402e-06,0.35141189420068,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
413,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ad84216bbc55e9f6a05876159c70033d')","market for heat, district or industrial, other than natural gas",megajoule,CA-QC,5.00939446678664e-07,0.10247666833065,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
414,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '09acd340c26329625c85420419c71c47')","market for electricity, medium voltage",kilowatt hour,NZ,3.06487541414172e-07,0.0626978416996648,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
415,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '647f9b331f7ef89f264647d9ca69b192')","market for non-sulfidic tailing, off-site",kilogram,GLO,0.0,0.0,0.000488832682442737,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
416,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('biosphere3', '5324b57a-96f1-4dc3-9dc5-544881960f4f')","Spodumene, in ground",kilogram,,0.0,0.0,0.000488832682442737,biosphere,natural resource,in ground,1,kilogram,RoW,Absent,,,,,,,,,,
417,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('biosphere3', '626915e9-2424-4059-8b6a-fae47161acdf')","Transformation, to mineral extraction site",square meter,,0.0,0.0,0.000488832682442737,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,,,
418,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('biosphere3', '67c40aae-d403-464d-9649-c12695e43ad8')","Water, well, in ground",cubic meter,,0.0,0.0,0.000488832682442737,biosphere,natural resource,in water,1,kilogram,RoW,Absent,,,,,,,,,,
419,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('biosphere3', '0d218f74-181d-49b6-978c-8af836611102')","Gangue, in ground",kilogram,,0.0,0.0,0.000488832682442737,biosphere,natural resource,in ground,1,kilogram,RoW,Absent,,,,,,,,,,
420,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('biosphere3', '0930b6b8-d9c6-4462-966f-ac7495b63bed')","Transformation, from forest, unspecified",square meter,,0.0,0.0,0.000488832682442737,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,,,
421,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('biosphere3', '7678cec7-b8e1-439d-8242-99cd452834b1')","Particulates, > 10 um",kilogram,,0.0,0.0,0.000488832682442737,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Absent,,,,,,,,,,
422,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('biosphere3', '379ba5c9-5c3a-43d0-8e2d-605ad9c39e46')","Occupation, mineral extraction site",square meter-year,,0.0,0.0,0.000488832682442737,biosphere,natural resource,land,1,kilogram,RoW,Absent,,,,,,,,,,
423,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","Particulates, < 2.5 um",kilogram,,0.0,0.0,0.000488832682442737,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Present,,,,,,,,,,
424,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),marine ecotoxicity,METPinf,"('biosphere3', '295c9740-6fdb-4676-9eb8-15e3786f713d')","Particulates, > 2.5 um, and < 10um",kilogram,,0.0,0.0,0.000488832682442737,biosphere,air,non-urban air or from high stacks,1,kilogram,RoW,Present,,,,,,,,,,
425,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),ozone depletion,ODPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4d897d9709b7282dfae394368a8a8bce')","market for diesel, burned in building machine",megajoule,GLO,3.96850928826679e-10,25.152472135494,1.57778100971101e-09,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
426,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),ozone depletion,ODPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '978f1efe3db6163151b68a019d3f3231')","market group for electricity, medium voltage",kilowatt hour,RAS,2.62475805278832e-10,16.635756398596,1.57778100971101e-09,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
427,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),ozone depletion,ODPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4d805afe963249a65b0863c62c71df75')","market group for heat, district or industrial, other than natural gas",megajoule,RER,2.62236257403724e-10,16.6205738178935,1.57778100971101e-09,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
428,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0b5870b08f744c37b54945c34adb7dcd')",spodumene production,kilogram,RoW,ReCiPe Midpoint (H),ozone depletion,ODPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '1a3afbe2cf0f55a886376693fe1b0627')","market for recultivation, iron mine",square meter,GLO,1.97921096701333e-10,12.5442691655659,1.57778100971101e-09,technosphere,,,1,kilogram,RoW,Absent,,,,,,,,,,
