Unnamed: 0,project_name,db_name,activity_id,activity_name,activity_unit,activity_location,impact_method,impact_category,impact_indicator,sub_activity_id,sub_activity,sub_activity_unit,sub_activity_location,value,percentage,total_impact,exchange_type,compartment,sub_compartment,production_amount,production_unit,production_location,activity_categories,VSI_modify,coeff_2025,coeff_2030,coeff_2035,coeff_2040,coeff_source,coeff_comments,id_to_match
300,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),ionising radiation,IRP_HE,"('biosphere3', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Manganese,kilogram,,0.0,0.0,0.0875672734542106,biosphere,air,,1,kilogram,GLO,Present,,,,,,,,Manganese_air
301,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),ionising radiation,IRP_HE,"('biosphere3', 'fd7aa71c-508c-480d-81a6-8052aad92646')",Sulfur dioxide,kilogram,,0.0,0.0,0.0875672734542106,biosphere,air,,1,kilogram,GLO,Present,,,,,,,,Sulfur dioxide_air
302,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),ionising radiation,IRP_HE,"('biosphere3', 'fc1c42ce-a759-49fa-b987-f1ec5e503db1')","Water, cooling, unspecified natural origin",cubic meter,,0.0,0.0,0.0875672734542106,biosphere,natural resource,in water,1,kilogram,GLO,Absent,,,,,,,,"Water, cooling, unspecified natural origin_natural resource"
303,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),ionising radiation,IRP_HE,"('biosphere3', '28bca51a-6cc7-46af-961a-fd2b675a1376')",Sulfate,kilogram,,0.0,0.0,0.0875672734542106,biosphere,water,,1,kilogram,GLO,Absent,,,,,,,,Sulfate_water
304,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),ionising radiation,IRP_HE,"('biosphere3', '2404b41a-2eed-4e9d-8ab6-783946fdf5d6')",Water,cubic meter,,0.0,0.0,0.0875672734542106,biosphere,water,,1,kilogram,GLO,Absent,,,,,,,,Water_water
305,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),ionising radiation,IRP_HE,"('biosphere3', '67c40aae-d403-464d-9649-c12695e43ad8')","Water, well, in ground",cubic meter,,0.0,0.0,0.0875672734542106,biosphere,natural resource,in water,1,kilogram,GLO,Absent,,,,,,,,"Water, well, in ground_natural resource"
306,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),ionising radiation,IRP_HE,"('biosphere3', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Manganese,kilogram,,0.0,0.0,0.0875672734542106,biosphere,water,,1,kilogram,GLO,Present,,,,,,,,Manganese_water
307,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),ionising radiation,IRP_HE,"('biosphere3', '075e433b-4be4-448e-9510-9a5029c1ce94')",Water,cubic meter,,0.0,0.0,0.0875672734542106,biosphere,air,,1,kilogram,GLO,Absent,,,,,,,,Water_air
308,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '6f0c663c6779892c89c4f6ae1e488621')","market group for electricity, medium voltage",kilowatt hour,GLO,0.0808759741376718,32.0890620508213,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market group for electricity, medium voltage_"
309,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '232b1cb81b424c738ed7935661b930c9')","market for sulfur dioxide, liquid",kilogram,RoW,0.0615494486592981,24.4209000049877,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for sulfur dioxide, liquid_"
310,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4b60443af9fff09f6d18e4188c7031d8')","market group for heat, district or industrial, natural gas",megajoule,GLO,0.0385403892200496,15.2916234312028,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market group for heat, district or industrial, natural gas_"
311,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'a5c10e1e40fcac7f5caf6d23f6b96671')",market for manganese concentrate,kilogram,GLO,0.0253640742433351,10.0636729379053,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,market for manganese concentrate_
312,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'f501d0c779d513c8379ac9b2f2ba2003')","market for sulfur dioxide, liquid",kilogram,RER,0.0221394273876749,8.78423372067719,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for sulfur dioxide, liquid_"
313,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'bbec888be3ba3103fb7fdef5344a5304')","market for chemical factory, organics",unit,GLO,0.0156958876976728,6.22763830227228,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for chemical factory, organics_"
314,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'b395f9fb0346f0e2748a8984eb8d96f8')","market for heat, from steam, in chemical industry",megajoule,RoW,0.00667542938070086,2.64860200939957,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for heat, from steam, in chemical industry_"
315,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'aadf25601b635d5a74cc41127b9f2215')","market for heat, from steam, in chemical industry",megajoule,RER,0.00118923215961222,0.471850199883446,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for heat, from steam, in chemical industry_"
316,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '2141353150490351d5d33cdd07fb6b8b')",market group for tap water,kilogram,GLO,5.74904003710209e-06,0.00228103963445547,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,market group for tap water_
317,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0cae5efb87b2b46ae957ba6d7313657e')","market for wastewater, average",cubic meter,RoW,2.40923033819366e-07,9.55907395754099e-05,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for wastewater, average_"
318,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'f9d2ba56788e29e4f3f3c39ef67f34ab')","market for wastewater, average",cubic meter,Europe without Switzerland,9.68364939525234e-08,3.84216981168835e-05,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for wastewater, average_"
319,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'a3678a201fe953dcbd2a1a546e7c3218')","market for wastewater, average",cubic meter,CH,5.77358460573645e-09,2.29077815314803e-06,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for wastewater, average_"
320,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'b908d28b672f2bd76a5ee0ac8eb198bc')","market for non-sulfidic overburden, off-site",kilogram,GLO,0.0,0.0,0.252035955459165,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for non-sulfidic overburden, off-site_"
321,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('biosphere3', '8c75e7ab-8ab8-41e4-b394-c166ff5b050d')","Water, river",cubic meter,,0.0,0.0,0.252035955459165,biosphere,natural resource,in water,1,kilogram,GLO,Absent,,,,,,,,"Water, river_natural resource"
322,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('biosphere3', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Manganese,kilogram,,0.0,0.0,0.252035955459165,biosphere,air,,1,kilogram,GLO,Present,,,,,,,,Manganese_air
323,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('biosphere3', 'fd7aa71c-508c-480d-81a6-8052aad92646')",Sulfur dioxide,kilogram,,0.0,0.0,0.252035955459165,biosphere,air,,1,kilogram,GLO,Present,,,,,,,,Sulfur dioxide_air
324,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('biosphere3', 'fc1c42ce-a759-49fa-b987-f1ec5e503db1')","Water, cooling, unspecified natural origin",cubic meter,,0.0,0.0,0.252035955459165,biosphere,natural resource,in water,1,kilogram,GLO,Absent,,,,,,,,"Water, cooling, unspecified natural origin_natural resource"
325,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('biosphere3', '28bca51a-6cc7-46af-961a-fd2b675a1376')",Sulfate,kilogram,,0.0,0.0,0.252035955459165,biosphere,water,,1,kilogram,GLO,Absent,,,,,,,,Sulfate_water
326,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('biosphere3', '2404b41a-2eed-4e9d-8ab6-783946fdf5d6')",Water,cubic meter,,0.0,0.0,0.252035955459165,biosphere,water,,1,kilogram,GLO,Absent,,,,,,,,Water_water
327,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('biosphere3', '67c40aae-d403-464d-9649-c12695e43ad8')","Water, well, in ground",cubic meter,,0.0,0.0,0.252035955459165,biosphere,natural resource,in water,1,kilogram,GLO,Absent,,,,,,,,"Water, well, in ground_natural resource"
328,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('biosphere3', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Manganese,kilogram,,0.0,0.0,0.252035955459165,biosphere,water,,1,kilogram,GLO,Present,,,,,,,,Manganese_water
329,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),fossil depletion,FDP,"('biosphere3', '075e433b-4be4-448e-9510-9a5029c1ce94')",Water,cubic meter,,0.0,0.0,0.252035955459165,biosphere,air,,1,kilogram,GLO,Absent,,,,,,,,Water_air
330,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'bbec888be3ba3103fb7fdef5344a5304')","market for chemical factory, organics",unit,GLO,0.0193106298914182,40.5500204755975,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for chemical factory, organics_"
331,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '232b1cb81b424c738ed7935661b930c9')","market for sulfur dioxide, liquid",kilogram,RoW,0.0104979409320476,22.0444243476141,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for sulfur dioxide, liquid_"
332,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Manganese,kilogram,,0.00762916033833869,16.0203271291907,0.0476217512714676,biosphere,water,,1,kilogram,GLO,Present,,,,,,,,Manganese_water
333,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '6f0c663c6779892c89c4f6ae1e488621')","market group for electricity, medium voltage",kilowatt hour,GLO,0.00427037962579073,8.96728808112799,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market group for electricity, medium voltage_"
334,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'f501d0c779d513c8379ac9b2f2ba2003')","market for sulfur dioxide, liquid",kilogram,RER,0.00318041730437979,6.67849715616259,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for sulfur dioxide, liquid_"
335,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'a5c10e1e40fcac7f5caf6d23f6b96671')",market for manganese concentrate,kilogram,GLO,0.00234241395059486,4.91879002357963,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,market for manganese concentrate_
336,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '4b60443af9fff09f6d18e4188c7031d8')","market group for heat, district or industrial, natural gas",megajoule,GLO,0.000272093037295126,0.571362938217162,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market group for heat, district or industrial, natural gas_"
337,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'b395f9fb0346f0e2748a8984eb8d96f8')","market for heat, from steam, in chemical industry",megajoule,RoW,0.00010591294996039,0.222404567519229,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for heat, from steam, in chemical industry_"
338,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'aadf25601b635d5a74cc41127b9f2215')","market for heat, from steam, in chemical industry",megajoule,RER,9.23053632355669e-06,0.0193830257752136,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for heat, from steam, in chemical industry_"
339,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Manganese,kilogram,,3.01458849807962e-06,0.00633027643375602,0.0476217512714676,biosphere,air,,1,kilogram,GLO,Present,,,,,,,,Manganese_air
340,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '2141353150490351d5d33cdd07fb6b8b')",market group for tap water,kilogram,GLO,4.92328110809285e-07,0.00103383033522385,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,market group for tap water_
341,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', '0cae5efb87b2b46ae957ba6d7313657e')","market for wastewater, average",cubic meter,RoW,4.33121462838802e-08,9.09503433357154e-05,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for wastewater, average_"
342,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'f9d2ba56788e29e4f3f3c39ef67f34ab')","market for wastewater, average",cubic meter,Europe without Switzerland,2.07479648844066e-08,4.3568252595611e-05,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for wastewater, average_"
343,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'a3678a201fe953dcbd2a1a546e7c3218')","market for wastewater, average",cubic meter,CH,1.72859851675435e-09,3.62985079423157e-06,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for wastewater, average_"
344,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'b908d28b672f2bd76a5ee0ac8eb198bc')","market for non-sulfidic overburden, off-site",kilogram,GLO,0.0,0.0,0.0476217512714676,technosphere,,,1,kilogram,GLO,Absent,,,,,,,,"market for non-sulfidic overburden, off-site_"
345,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '8c75e7ab-8ab8-41e4-b394-c166ff5b050d')","Water, river",cubic meter,,0.0,0.0,0.0476217512714676,biosphere,natural resource,in water,1,kilogram,GLO,Absent,,,,,,,,"Water, river_natural resource"
346,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', 'fd7aa71c-508c-480d-81a6-8052aad92646')",Sulfur dioxide,kilogram,,0.0,0.0,0.0476217512714676,biosphere,air,,1,kilogram,GLO,Present,,,,,,,,Sulfur dioxide_air
347,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', 'fc1c42ce-a759-49fa-b987-f1ec5e503db1')","Water, cooling, unspecified natural origin",cubic meter,,0.0,0.0,0.0476217512714676,biosphere,natural resource,in water,1,kilogram,GLO,Absent,,,,,,,,"Water, cooling, unspecified natural origin_natural resource"
348,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '28bca51a-6cc7-46af-961a-fd2b675a1376')",Sulfate,kilogram,,0.0,0.0,0.0476217512714676,biosphere,water,,1,kilogram,GLO,Absent,,,,,,,,Sulfate_water
349,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '2404b41a-2eed-4e9d-8ab6-783946fdf5d6')",Water,cubic meter,,0.0,0.0,0.0476217512714676,biosphere,water,,1,kilogram,GLO,Absent,,,,,,,,Water_water
350,test-EI38-SSP1-Base,EI38_cutoff_remind_SSP1-Base_2025_baseline,"('EI38_cutoff_remind_SSP1-Base_2025_baseline', 'ac80cf413845bda6587f576899e27405')",manganese sulfate production,kilogram,GLO,ReCiPe Midpoint (H),freshwater ecotoxicity,FETPinf,"('biosphere3', '67c40aae-d403-464d-9649-c12695e43ad8')","Water, well, in ground",cubic meter,,0.0,0.0,0.0476217512714676,biosphere,natural resource,in water,1,kilogram,GLO,Absent,,,,,,,,"Water, well, in ground_natural resource"
