Activity,Location,Impact Category,Baseline 2025,Baseline 2040,Baseline Change,Baseline % Change,VSI 2025,VSI 2040,VSI Change,VSI % Change,VSI to baseline change,VSI to baseline change %,SSP,Activity Group
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.2514875331804207,0.2519151191113982,0.0004275859309774699,0.17002271467298288,0.2514850630507255,0.2519148275113112,0.00042976446058573536,0.17089065067019518,-2.916000869657154e-07,0.0008679359972122991,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",1.500620013956362,1.5007943044764591,0.0001742905200972089,0.011614567210635463,1.500620091156179,1.4991019896637514,-0.0015181014924274816,-0.1011649451699553,-0.001692314812707707,-0.11277951238059077,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",1.616662589710402,1.616815643167012,0.00015305345660987513,0.009467247994975381,1.616662678478767,1.393074019980154,-0.2235886584986131,-13.830260417034157,-0.22374162318685809,-13.839727665029132,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",6.062953191854824e-08,6.026898026700026e-08,-3.6055165154798504e-10,-0.594679919403571,6.062826264426184e-08,6.026816906970897e-08,-3.600935745528684e-10,-0.5939368189811546,-8.111972912884033e-13,0.0007431004224164317,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.064150213174541,0.0711750619959603,0.007024848821419294,10.950624282893596,0.0641500441046134,0.0706979160530738,0.00654787194846039,10.207119948011844,-0.00047714594288650325,-0.7435043348817523,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0097294130137384,0.0094993639019695,-0.00023004911176890096,-2.3644706154837967,0.0097294246436484,0.0094991942022068,-0.00023023044144159996,-2.3663315136717755,-1.6969976269869125e-07,-0.0018608981879788544,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.3062108879541019,0.3049001449260994,-0.0013107430280024923,-0.42805239120006744,0.306212520879691,0.1701364567858158,-0.13607606409387518,-44.43843893220115,-0.1347636881402836,-44.01038654100108,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",52.80243041483358,53.13840753291434,0.3359771180807627,0.6362910105485939,52.80281006977886,52.24852584495228,-0.5542842248265742,-1.0497248614118988,-0.8898816879620597,-1.6860158719604927,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.07231959755732,0.0738235757638596,0.001503978206539608,2.0796274555421377,0.0723205836646688,0.0420430571591392,-0.030277526505529603,-41.86571093773025,-0.031780518604720406,-43.94533839327239,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",44.792814969834254,44.54847757955388,-0.24433739028037138,-0.5454834451572658,44.79317583130769,33.929766498924096,-10.863409332383597,-24.252375793347383,-10.618711080629787,-23.706892348190117,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0853044327019014,0.0826819707959896,-0.0026224619059117965,-3.0742387269323497,0.0853044205253732,0.0441214166419477,-0.041183003883425495,-48.27769021791304,-0.0385605541540419,-45.20345149098069,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.5383279699611743,1.1028719017513036,0.5645439317901293,104.86988662893472,0.5383402853465041,1.102902549248814,0.5645622639023099,104.87089286638245,3.064749751047202e-05,0.0010062374477257663,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0371614010949138,0.0379165636823262,0.0007551625874124002,2.0321154885512582,0.0371620374595993,0.0379187432744351,0.0007567058148357994,2.036233389136567,2.1795921088946235e-06,0.00411790058530892,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",15.31013494560568,15.3031906667549,-0.006944278850781416,-0.045357398059868596,15.310121477980214,15.30319191515498,-0.006929562825234825,-0.045261318371648915,1.2484000802004402e-06,9.607968821968155e-05,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.2076203017018172,0.2074264595428811,-0.00019384215893608614,-0.09336377866095237,0.2076308343262091,0.1017970796542002,-0.1058337546720089,-50.97207985290534,-0.1056293798886809,-50.87871607424439,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0565902125324233,0.0858309964993937,0.0292407839669704,51.67109763056098,0.0565917628162386,0.0858342676826693,0.0292425048664307,51.67272304519868,3.271183275602163e-06,0.0016254146377008283,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",1.2296354593684304,1.2242548899867722,-0.005380569381658207,-0.43757435105375,1.2296329995499091,1.2242715214315796,-0.0053614781183295435,-0.4360226279135353,1.6631444807346796e-05,0.001551723140214678,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.6738181919415276,0.5479045143525932,-0.12591367758893435,-18.68659515204375,0.6736838049302185,0.5479290825281803,-0.12575472240203822,-18.666727844981242,2.456817558704749e-05,0.019867307062508388,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",8.893230292754724,8.780220309953393,-0.11300998280133179,-1.2707416662019932,8.893065492941682,8.780203146428473,-0.11286234651320903,-1.2691050864607543,-1.7163524919538986e-05,0.001636579741238986,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",22.78703052763341,22.81401533611106,0.026984808477649835,0.1184217857826006,22.787034239105136,22.813853567830183,0.026819328725046887,0.11769556513423705,-0.00016176828087566264,-0.000726220648363543,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",24.452230096358136,24.473965356315816,0.021735259957679887,0.08888866116517155,24.452234244634727,24.455091215418687,0.0028569707839594116,0.011683884406539594,-0.01887414089712891,-0.07720477675863195,SSP5,Nickel
"smelting and refining of nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",2.236153575767335e-06,1.9423159065627068e-06,-2.9383766920462813e-07,-13.140317033180422,2.236061790835484e-06,1.9422662031252613e-06,-2.9379558771022254e-07,-13.138974464585282,-4.970343744549211e-11,0.0013425685951400368,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0231741396060313,0.0308058480000324,0.0076317083940011,32.932003188652885,0.0231739317554202,0.0151410044036476,-0.008032927351772601,-34.66363600511494,-0.0156648435963848,-67.59563919376782,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0071642924183196,0.0067029880279215,-0.0004613043903981002,-6.4389386063934575,0.0071643465132462,0.0067022560632878,-0.00046209044995840047,-6.4498618136914345,-7.319646337005173e-07,-0.010923207297977022,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0664277265677372,0.0638513388918629,-0.0025763876758743004,-3.8784823882947808,0.0664355826860986,0.0565293941373464,-0.0099061885487522,-14.91096811110687,-0.007321944754516495,-11.032485722812089,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",30.804652513624863,31.087899070877526,0.2832465572526637,0.9194927848232797,30.80667230027096,25.306388162131185,-5.500284138139776,-17.854197572943956,-5.781510908746341,-18.773690357767236,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0284100012716211,0.02933091660718,0.000920915335558898,3.2415181074940853,0.0284145452893977,0.027123854538542,-0.0012906907508557011,-4.542359336425122,-0.0022070620686380008,-7.7838774439192076,SSP5,Nickel
cobalt production,GLO,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",21.788273550818936,21.48869619512956,-0.29957735568937593,-1.3749476524179036,21.790605984700697,20.888542564110345,-0.9020634205903519,-4.139689466294309,-0.6001536310192144,-2.7647418138764053,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0604344105899282,0.0575639974125755,-0.0028704131773526972,-4.749633775415807,0.0604350698286718,0.033401028444559,-0.0270340413841128,-44.73237386959587,-0.0241629689680165,-39.98274009418006,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.2012379556472778,0.7893128135888761,0.5880748579415982,292.2285987502046,0.2013000811570894,0.7894382312260371,0.5881381500689477,292.16985243536976,0.00012541763716100718,-0.05874631483482062,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0072925264097627,0.0078425228021045,0.0005499963923418002,7.541918416716397,0.0072954862167716,0.0078518670037881,0.0005563807870165001,7.626370203228344,9.344201683600048e-06,0.08445178651194674,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",108.59157803424456,108.59112752960772,-0.0004505046368450394,-0.0004148614883402577,108.59154803834384,108.59112861306043,-0.0004194252834111012,-0.00038624118634260693,1.083452715988642e-06,2.862030199765077e-05,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.1560432433585103,0.1537533167536931,-0.002289926604817194,-1.4674948786831312,0.1560911544077732,0.0825004684298012,-0.07359068597797201,-47.14596817300959,-0.0712528483238919,-45.67847329432646,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.3924973920668563,0.4176025345517006,0.0251051424848443,6.396257145211298,0.3925049143797349,0.4176160178382368,0.025111103458501927,6.397653262044971,1.3483286536219996e-05,0.0013961168336722451,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.6262772761821095,0.6252345944615936,-0.0010426817205159145,-0.16648883173157356,0.6263148667503389,0.6253032226215431,-0.00101164412879573,-0.16152325012572163,6.862815994956861e-05,0.004965581605851921,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",11.131660535525237,10.83290157099758,-0.29875896452765716,-2.6838670077497158,11.131076832458737,10.833003836972956,-0.29807299548578037,-2.6778450995557384,0.00010226597537688065,0.00602190819397741,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",7.746177306905853,7.585712462157677,-0.16046484474817646,-2.0715359123669845,7.74557867157286,7.585624535675031,-0.15995413589782892,-2.0651024627104815,-8.792648264588365e-05,0.006433449656503054,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",2.8398673371984744,2.8640289303910675,0.024161593192593145,0.8508000664717151,2.8398857355550366,2.860738832954498,0.020853097399461173,0.734293536475177,-0.0032900974365697166,-0.1165065299965381,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",2.6336659966937925,2.65333352838178,0.019667531687987516,0.7467739535946248,2.633690393939315,2.498931562851706,-0.1347588310876091,-5.116730174424375,-0.15440196553007413,-5.863504128019,SSP5,Nickel
cobalt production,GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",2.4615245755908537e-06,2.3292828389593564e-06,-1.3224173663149734e-07,-5.372350856978732,2.461257176230277e-06,2.3290614786263403e-06,-1.3219569760393676e-07,-5.371063978223153,-2.213603330160802e-10,0.0012868787555797567,SSP5,Nickel
spodumene production,AU,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",2.4076286683471872e-06,9.579428454583162e-06,7.171799786235975e-06,297.8781520806256,2.407459420438869e-06,9.579565125707236e-06,7.172105705268367e-06,297.9118004805633,1.3667112407417443e-10,0.0336483999376469,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",3.540306803954593e-05,3.530423195589309e-05,-9.88360836528366e-08,-0.2791737810475486,3.540307547549478e-05,3.530411303821699e-05,-9.896243727778724e-08,-0.27953062254799543,-1.189176761009765e-10,-0.00035684150044684726,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0002111078810643,0.0002041440933142,-6.963787750100008e-06,-3.2986867733180234,0.0002111087857231,0.0002041443367035,-6.964449019599995e-06,-3.2989858739156817,2.433893000065423e-10,-0.0002991005976582528,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",0.0111008728999805,0.0145933655976962,0.003492492697715701,31.461424062623365,0.0111010587111709,0.0145943032784139,0.0034932445672430004,31.467670409920256,9.376807177004232e-07,0.006246347296890775,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",7.12721592783505e-05,7.089655696300707e-05,-3.756023153434298e-07,-0.5269972442907621,7.127272974290595e-05,7.089724804172977e-05,-3.754817011761757e-07,-0.5268237971670348,6.910787227036325e-10,0.00017344712372735493,SSP5,Lithium
spodumene production,AU,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",0.0313623779448531,0.0319364423262351,0.0005740643813819946,1.8304236445062183,0.0313625030539702,0.0319370900343295,0.0005745869803592957,1.8320826605278187,6.477080944020108e-07,0.0016590160216003458,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0015418530254993,0.0015240591440952,-1.7793881404099985e-05,-1.1540582085207358,0.0015418529422923,0.0001463444960724,-0.0013955084462199,-90.50853086839611,-0.0013777146480228,-89.35447265987537,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0003345186267356,0.0007775662237798,0.00044304759704419996,132.44332651000033,0.000334525109732,0.0007775902129267,0.00044306510319470005,132.4459929329835,2.3989146900058392e-08,0.002666422983168104,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",1.286838944988506e-05,1.981198530781642e-05,6.94359585793136e-06,53.9585461333188,1.2868755345056857e-05,1.9813526257252167e-05,6.94477091219531e-06,53.96614300281133,1.5409494357468889e-09,0.0075968694925308,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",0.0016126449726595,0.0016023662988009,-1.0278673858599846e-05,-0.6373798345489974,0.0016126329674095,0.0016023680567811,-1.0264910628400006e-05,-0.6365311162458339,1.7579801999973582e-09,0.0008487183031634649,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0002062235689722,0.0001890044626141,-1.721910635810002e-05,-8.349727649423642,0.0002062297195923,0.0001890075701673,-1.7222149424999994e-05,-8.350954197603931,3.107553200008828e-09,-0.001226548180289555,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0005076193145655,0.0005182595348956,1.0640220330099997e-05,2.096102339842518,0.0005076201669837,0.0005182620409711,1.0641873987400066e-05,2.096424586642119,2.5060755000057625e-09,0.0003222467996013556,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0095922590516095,0.0095855419626894,-6.717088920100284e-06,-0.07002614174575708,0.0095922515004071,0.0095855548144857,-6.69668592140002e-06,-0.06981349395515545,1.285179630078348e-08,0.00021264779060163608,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.0036549267699043,0.0021300702596574,-0.0015248565102468996,-41.72057625895542,0.0036548455842629,0.0021300876898582,-0.0015247578944046999,-41.71880478261599,1.7430200800055973e-08,0.0017714763394280908,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.0082731509038588,0.0086999614768255,0.0004268105729666998,5.158984502115451,0.008273036371403,0.0086999530877354,0.0004269167163324008,5.160338927169509,-8.389090099675256e-09,0.0013544250540578062,SSP5,Lithium
spodumene production,AU,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0005659013254418,0.0006840532098683,0.00011815188442650007,20.878531135133624,0.0005659018376311,0.0006840747326945,0.00011817289506340007,20.882225008860036,2.1522826199982074e-08,0.003693873726412278,SSP5,Lithium
